" Date","AMZN EV/S (LTM)","NFLX EV/S (LTM)","AAPL EV/S (LTM)","FB EV/S (LTM)","GOOGL EV/S (LTM)"
03-10-2006,"1.72","1.72","2.77","0.00","14.94"
03-09-2006,"1.72","1.70","2.81","0.00","15.21"
03-08-2006,"1.75","1.69","2.90","0.00","15.73"
03-07-2006,"1.76","1.72","2.94","0.00","16.24"
03-06-2006,"1.75","1.73","2.89","0.00","16.41"
03-03-2006,"1.77","1.82","3.01","0.00","16.90"
03-02-2006,"1.75","1.83","3.11","0.00","16.82"
03-01-2006,"1.77","1.83","3.08","0.00","16.25"
02-28-2006,"1.78","1.83","3.05","0.00","16.15"
02-27-2006,"1.81","1.80","3.18","0.00","17.49"
02-24-2006,"1.83","1.76","3.21","0.00","16.86"
02-23-2006,"1.80","1.74","3.22","0.00","16.89"
02-22-2006,"1.84","1.79","3.20","0.00","16.29"
02-21-2006,"1.82","1.74","3.08","0.00","16.34"
02-17-2006,"1.87","1.68","3.15","0.00","16.45"
02-16-2006,"1.86","1.69","3.16","0.00","16.33"
02-15-2006,"1.87","1.68","3.09","0.00","15.18"
02-14-2006,"1.82","1.65","3.01","0.00","15.22"
02-13-2006,"1.80","1.70","2.85","0.00","15.34"
02-10-2006,"1.83","1.72","2.99","0.00","16.15"
02-09-2006,"1.81","1.65","2.87","0.00","15.96"
02-08-2006,"1.81","1.69","3.07","0.00","16.46"
02-07-2006,"1.78","1.75","3.01","0.00","16.41"
02-06-2006,"1.80","1.78","2.99","0.00","17.23"
02-03-2006,"1.82","1.77","3.23","0.00","17.06"
02-02-2006,"2.04","1.77","3.23","0.00","17.76"
02-01-2006,"2.28","1.85","3.40","0.00","18.04"
01-31-2006,"2.32","1.88","3.41","0.00","19.52"
01-30-2006,"2.33","1.89","3.38","0.00","22.57"
01-27-2006,"2.34","1.91","3.22","0.00","22.95"
01-26-2006,"2.31","2.00","3.24","0.00","22.99"
01-25-2006,"2.26","1.97","3.34","0.00","22.92"
01-24-2006,"2.28","1.66","3.43","0.00","23.48"
01-23-2006,"2.26","1.70","3.52","0.00","22.61"
01-20-2006,"2.27","1.72","3.44","0.00","21.03"
01-19-2006,"2.30","1.88","3.59","0.00","23.11"
01-18-2006,"2.29","1.84","3.77","0.00","23.59"
01-17-2006,"2.28","1.91","4.53","0.00","24.84"
01-13-2006,"2.30","1.90","4.58","0.00","24.79"
01-12-2006,"2.30","1.91","4.51","0.00","24.64"
01-11-2006,"2.33","1.84","4.48","0.00","25.09"
01-10-2006,"2.36","1.89","4.30","0.00","24.99"
01-09-2006,"2.44","1.85","4.01","0.00","24.83"
01-06-2006,"2.48","1.85","4.02","0.00","24.76"
01-05-2006,"2.47","1.84","3.91","0.00","23.94"
01-04-2006,"2.44","1.85","3.94","0.00","23.61"
01-03-2006,"2.46","1.94","3.93","0.00","23.04"
12-30-2005,"2.44","2.02","3.76","0.00","21.90"
12-29-2005,"2.48","2.04","3.73","0.00","22.19"
12-28-2005,"2.49","2.04","3.86","0.00","22.56"
12-27-2005,"2.51","2.02","3.90","0.00","22.45"
12-23-2005,"2.55","2.08","3.84","0.00","22.80"
12-22-2005,"2.55","2.07","3.88","0.00","22.86"
12-21-2005,"2.53","2.05","3.85","0.00","22.54"
12-20-2005,"2.49","1.86","3.77","0.00","22.73"
12-19-2005,"2.50","1.90","3.73","0.00","22.45"
12-16-2005,"2.55","1.96","3.71","0.00","22.76"
12-15-2005,"2.56","1.93","3.77","0.00","22.33"
12-14-2005,"2.56","1.80","3.76","0.00","22.13"
12-13-2005,"2.56","1.77","3.94","0.00","22.05"
12-12-2005,"2.54","1.86","3.94","0.00","21.77"
12-09-2005,"2.52","1.91","3.90","0.00","21.58"
12-08-2005,"2.50","2.06","3.89","0.00","21.66"
12-07-2005,"2.53","2.05","3.88","0.00","21.30"
12-06-2005,"2.55","2.08","3.89","0.00","21.32"
12-05-2005,"2.53","2.08","3.75","0.00","21.39"
12-02-2005,"2.54","2.08","3.80","0.00","22.06"
12-01-2005,"2.53","2.03","3.74","0.00","21.85"
11-30-2005,"2.51","2.07","3.47","0.00","21.34"
11-29-2005,"2.51","2.02","3.49","0.00","21.26"
11-28-2005,"2.50","2.07","3.58","0.00","22.38"
11-25-2005,"2.49","2.21","3.56","0.00","22.67"
11-23-2005,"2.50","2.19","3.43","0.00","22.35"
11-22-2005,"2.53","2.21","3.39","0.00","21.99"
11-21-2005,"2.48","2.17","3.30","0.00","21.59"
11-18-2005,"2.48","2.14","3.28","0.00","21.07"
11-17-2005,"2.42","2.17","3.27","0.00","21.25"
11-16-2005,"2.34","2.08","3.30","0.00","20.96"
11-15-2005,"2.30","2.10","3.14","0.00","20.66"
11-14-2005,"2.20","2.19","3.09","0.00","20.89"
11-11-2005,"2.21","2.28","3.10","0.00","19.31"
11-10-2005,"2.18","2.24","3.07","0.00","19.35"
11-09-2005,"2.14","2.12","3.01","0.00","18.71"
11-08-2005,"2.17","2.13","3.00","0.00","19.28"
11-07-2005,"2.14","2.07","3.02","0.00","19.55"
11-04-2005,"2.13","2.05","3.07","0.00","19.31"
11-03-2005,"2.15","2.01","3.11","0.00","19.07"
11-02-2005,"2.11","2.01","3.00","0.00","18.74"
11-01-2005,"2.09","1.89","2.85","0.00","18.72"
10-31-2005,"2.06","1.95","2.86","0.00","18.34"
10-28-2005,"2.02","1.94","2.67","0.00","17.59"
10-27-2005,"2.02","1.91","2.73","0.00","17.32"
10-26-2005,"2.06","1.83","2.83","0.00","17.45"
10-25-2005,"2.39","2.04","2.77","0.00","17.00"
10-24-2005,"2.55","2.00","2.81","0.00","17.09"
10-21-2005,"2.50","1.93","2.74","0.00","16.62"
10-20-2005,"2.45","1.89","2.77","0.00","14.67"
10-19-2005,"2.49","2.12","2.70","0.00","18.59"
10-18-2005,"2.43","2.15","2.54","0.00","18.25"
10-17-2005,"2.45","2.30","2.61","0.00","18.36"
10-14-2005,"2.38","2.27","2.64","0.00","17.81"
10-13-2005,"2.32","2.19","2.63","0.00","17.89"
10-12-2005,"2.31","2.16","2.36","0.00","18.11"
10-11-2005,"2.36","2.22","2.50","0.00","18.43"
10-10-2005,"2.38","2.26","2.72","0.00","18.71"
10-07-2005,"2.38","2.14","2.78","0.00","18.86"
10-06-2005,"2.39","2.00","2.81","0.00","18.84"
10-05-2005,"2.42","2.02","2.88","0.00","18.72"
10-04-2005,"2.44","2.11","2.94","0.00","18.73"
10-03-2005,"2.50","2.08","2.99","0.00","19.21"
09-30-2005,"2.46","2.02","2.93","0.00","19.07"
09-29-2005,"2.43","1.88","2.85","0.00","18.65"
09-28-2005,"2.36","1.87","2.77","0.00","18.42"
09-27-2005,"2.35","1.87","2.92","0.00","18.92"
09-26-2005,"2.36","1.84","2.95","0.00","18.94"
09-23-2005,"2.30","1.86","2.91","0.00","19.01"
09-22-2005,"2.29","1.81","2.82","0.00","18.76"
09-21-2005,"2.24","1.73","2.83","0.00","18.79"
09-20-2005,"2.28","1.77","2.91","0.00","18.54"
09-19-2005,"2.33","1.78","2.87","0.00","18.28"
09-16-2005,"2.33","1.86","2.77","0.00","18.06"
09-15-2005,"2.32","1.80","2.69","0.00","18.21"
09-14-2005,"2.34","1.82","2.67","0.00","18.23"
09-13-2005,"2.39","1.88","2.75","0.00","18.78"
09-12-2005,"2.42","1.95","2.79","0.00","18.66"
09-09-2005,"2.34","1.93","2.78","0.00","17.99"
09-08-2005,"2.34","1.85","2.68","0.00","17.76"
09-07-2005,"2.38","1.72","2.61","0.00","17.73"
09-06-2005,"2.37","1.74","2.62","0.00","17.24"
09-02-2005,"2.26","1.63","2.45","0.00","17.33"
09-01-2005,"2.28","1.62","2.45","0.00","17.19"
08-31-2005,"2.32","1.63","2.49","0.00","17.17"
08-30-2005,"2.31","1.62","2.47","0.00","17.25"
08-29-2005,"2.33","1.66","2.42","0.00","17.33"
08-26-2005,"2.30","1.60","2.41","0.00","17.02"
08-25-2005,"2.30","1.59","2.44","0.00","16.96"
08-24-2005,"2.30","1.58","2.42","0.00","16.96"
08-23-2005,"2.36","1.59","2.41","0.00","16.77"
08-22-2005,"2.38","1.62","2.42","0.00","16.43"
08-19-2005,"2.38","1.61","2.42","0.00","16.80"
08-18-2005,"2.38","1.62","2.45","0.00","16.80"
08-17-2005,"2.40","1.66","2.51","0.00","17.12"
08-16-2005,"2.41","1.69","2.45","0.00","17.15"
08-15-2005,"2.45","1.67","2.54","0.00","17.05"
08-12-2005,"2.40","1.68","2.44","0.00","17.31"
08-11-2005,"2.46","1.58","2.30","0.00","16.96"
08-10-2005,"2.43","1.57","2.26","0.00","17.06"
08-09-2005,"2.50","1.61","2.29","0.00","17.43"
08-08-2005,"2.48","1.64","2.21","0.00","17.41"
08-05-2005,"2.46","1.57","2.23","0.00","17.48"
08-04-2005,"2.47","1.54","2.22","0.00","17.81"
08-03-2005,"2.51","1.56","2.25","0.00","17.78"
08-02-2005,"2.53","1.45","2.24","0.00","17.90"
08-01-2005,"2.44","1.43","2.21","0.00","17.43"
07-29-2005,"2.45","1.36","2.20","0.00","17.19"
07-28-2005,"2.48","1.39","2.28","0.00","17.55"
07-27-2005,"2.37","1.44","2.29","0.00","17.76"
07-26-2005,"2.06","1.40","2.27","0.00","17.71"
07-25-2005,"2.19","1.22","2.28","0.00","17.69"
07-22-2005,"2.19","1.26","2.29","0.00","18.10"
07-21-2005,"2.19","1.29","2.25","0.00","18.81"
07-20-2005,"2.21","1.31","2.27","0.00","22.18"
07-19-2005,"2.21","1.26","2.24","0.00","22.03"
07-18-2005,"2.15","1.25","2.13","0.00","21.27"
07-15-2005,"2.15","1.26","2.13","0.00","21.39"
07-14-2005,"2.15","1.27","2.08","0.00","21.37"
07-13-2005,"2.11","1.27","1.92","0.00","21.22"
07-12-2005,"2.10","1.31","2.20","0.00","20.70"
07-11-2005,"2.06","1.34","2.19","0.00","20.82"
07-08-2005,"2.01","1.29","2.20","0.00","21.03"
07-07-2005,"1.97","1.31","2.16","0.00","20.98"
07-06-2005,"1.97","1.29","2.14","0.00","20.68"
07-05-2005,"1.98","1.27","2.18","0.00","20.99"
07-01-2005,"1.91","1.28","2.07","0.00","20.66"
06-30-2005,"1.92","1.26","2.10","0.00","20.87"
06-29-2005,"1.93","1.26","2.06","0.00","20.77"
06-28-2005,"1.95","1.23","2.13","0.00","21.45"
06-27-2005,"2.00","1.22","2.12","0.00","21.60"
06-24-2005,"2.03","1.20","2.17","0.00","21.10"
06-23-2005,"2.05","1.23","2.25","0.00","20.55"
06-22-2005,"2.04","1.27","2.23","0.00","20.52"
06-21-2005,"2.05","1.29","2.18","0.00","20.41"
06-20-2005,"2.07","1.34","2.16","0.00","20.33"
06-17-2005,"2.04","1.34","2.21","0.00","19.86"
06-16-2005,"2.06","1.38","2.18","0.00","19.65"
06-15-2005,"2.04","1.33","2.12","0.00","19.46"
06-14-2005,"2.03","1.32","2.04","0.00","19.72"
06-13-2005,"2.02","1.29","2.03","0.00","20.04"
06-10-2005,"2.02","1.31","2.02","0.00","20.02"
06-09-2005,"2.04","1.19","2.16","0.00","20.30"
06-08-2005,"2.02","1.12","2.11","0.00","19.81"
06-07-2005,"2.05","1.13","2.08","0.00","20.80"
06-06-2005,"2.07","1.15","2.18","0.00","20.64"
06-03-2005,"2.06","1.10","2.20","0.00","19.86"
06-02-2005,"2.11","1.12","2.34","0.00","20.42"
06-01-2005,"2.11","1.08","2.36","0.00","20.42"
05-31-2005,"2.06","1.06","2.32","0.00","19.64"
05-27-2005,"2.06","1.09","2.38","0.00","18.81"
05-26-2005,"2.05","1.10","2.39","0.00","18.32"
05-25-2005,"2.04","1.09","2.32","0.00","18.43"
05-24-2005,"2.06","1.08","2.31","0.00","18.08"
05-23-2005,"2.07","1.18","2.32","0.00","18.04"
05-20-2005,"2.06","1.22","2.15","0.00","17.03"
05-19-2005,"2.06","1.24","2.15","0.00","16.85"
05-18-2005,"2.05","1.18","2.03","0.00","16.85"
05-17-2005,"2.01","1.08","1.99","0.00","16.41"
05-16-2005,"2.00","1.12","2.00","0.00","16.26"
05-13-2005,"1.97","1.06","1.95","0.00","16.10"
05-12-2005,"1.96","1.02","1.90","0.00","16.06"
05-11-2005,"1.96","0.93","2.01","0.00","16.25"
05-10-2005,"1.98","0.80","2.07","0.00","15.99"
05-09-2005,"2.01","0.80","2.11","0.00","15.86"
05-06-2005,"2.00","0.80","2.13","0.00","16.01"
05-05-2005,"1.97","0.79","2.09","0.00","15.93"
05-04-2005,"1.97","0.80","2.12","0.00","16.04"
05-03-2005,"1.93","0.80","2.05","0.00","15.87"
05-02-2005,"1.92","0.80","2.07","0.00","15.59"
04-29-2005,"1.88","0.80","2.04","0.00","15.42"
04-28-2005,"1.89","0.79","2.00","0.00","15.38"
04-27-2005,"1.84","0.79","2.03","0.00","15.41"
04-26-2005,"1.90","0.77","2.05","0.00","15.33"
04-25-2005,"2.00","0.79","2.11","0.00","15.68"
04-22-2005,"1.97","0.76","2.00","0.00","15.12"
04-21-2005,"2.01","0.85","2.12","0.00","14.27"
04-20-2005,"1.98","0.85","2.00","0.00","16.56"
04-19-2005,"1.95","0.87","2.12","0.00","15.98"
04-18-2005,"1.97","0.84","2.01","0.00","15.59"
04-15-2005,"1.97","0.88","1.99","0.00","15.42"
04-14-2005,"2.03","0.91","2.13","0.00","15.98"
04-13-2005,"2.04","0.92","2.41","0.00","16.11"
04-12-2005,"2.06","0.87","2.91","0.00","16.20"
04-11-2005,"2.06","0.90","2.85","0.00","16.14"
04-08-2005,"2.06","0.91","3.00","0.00","16.03"
04-07-2005,"2.08","0.83","2.99","0.00","16.18"
04-06-2005,"2.08","0.81","2.88","0.00","15.79"
04-05-2005,"2.10","0.79","2.85","0.00","15.73"
04-04-2005,"2.09","0.80","2.78","0.00","15.45"
04-01-2005,"2.03","0.79","2.76","0.00","14.99"
03-31-2005,"2.04","0.79","2.83","0.00","15.03"
03-30-2005,"2.05","0.73","2.92","0.00","15.02"
03-29-2005,"1.99","0.71","2.83","0.00","14.73"
03-28-2005,"1.99","0.68","2.90","0.00","14.89"
03-24-2005,"1.96","0.60","2.90","0.00","14.70"
03-23-2005,"1.98","0.62","2.90","0.00","14.68"
03-22-2005,"1.98","0.61","2.92","0.00","14.64"
03-21-2005,"2.01","0.63","3.00","0.00","14.84"
03-18-2005,"2.04","0.62","2.94","0.00","14.77"
03-17-2005,"2.03","0.62","2.88","0.00","14.70"
03-16-2005,"2.02","0.61","2.79","0.00","14.39"
03-15-2005,"2.04","0.62","2.77","0.00","14.64"
03-14-2005,"2.06","0.65","2.71","0.00","14.33"
03-11-2005,"2.07","0.64","2.71","0.00","14.58"
03-10-2005,"2.08","0.69","2.67","0.00","14.76"
03-09-2005,"2.11","0.70","2.63","0.00","14.88"
03-08-2005,"2.13","0.71","2.73","0.00","15.21"
03-07-2005,"2.16","0.76","2.92","0.00","15.52"
03-04-2005,"2.13","0.77","2.92","0.00","15.27"
03-03-2005,"2.12","0.76","2.84","0.00","15.36"
03-02-2005,"2.11","0.77","3.03","0.00","15.21"
03-01-2005,"2.11","0.78","3.06","0.00","15.28"
02-28-2005,"2.09","0.77","3.09","0.00","15.45"
02-25-2005,"2.08","0.80","3.06","0.00","15.27"
02-24-2005,"2.06","0.74","3.06","0.00","15.53"
02-23-2005,"2.03","0.72","3.03","0.00","15.96"
02-22-2005,"2.07","0.72","2.91","0.00","15.74"
02-18-2005,"2.10","0.77","2.97","0.00","16.30"
02-17-2005,"2.12","0.75","3.01","0.00","16.30"
02-16-2005,"2.12","0.80","3.11","0.00","16.34"
02-15-2005,"2.15","0.83","3.04","0.00","16.07"
02-14-2005,"2.14","0.82","2.88","0.00","15.88"
02-11-2005,"2.13","0.82","2.74","0.00","15.40"
02-10-2005,"2.13","0.84","2.62","0.00","15.45"
02-09-2005,"2.14","0.85","2.63","0.00","15.76"
02-08-2005,"2.16","0.85","2.73","0.00","16.36"
02-07-2005,"2.12","0.86","2.64","0.00","16.14"
02-04-2005,"2.13","0.91","2.64","0.00","16.85"
02-03-2005,"2.13","0.90","2.60","0.00","17.41"
02-02-2005,"2.49","0.82","2.67","0.00","16.99"
02-01-2005,"2.83","0.85","2.58","0.00","15.78"
01-31-2005,"2.88","0.85","2.53","0.00","19.34"
01-28-2005,"2.82","0.85","2.41","0.00","18.80"
01-27-2005,"2.82","0.82","2.35","0.00","18.57"
01-26-2005,"2.76","0.80","2.33","0.00","18.68"
01-25-2005,"2.73","0.84","2.33","0.00","17.44"
01-24-2005,"2.70","0.82","2.27","0.00","17.81"
01-21-2005,"2.75","0.93","2.26","0.00","18.59"
01-20-2005,"2.83","0.93","2.26","0.00","19.16"
01-19-2005,"2.93","0.93","2.24","0.00","19.51"
01-18-2005,"2.97","0.96","2.27","0.00","20.19"
01-14-2005,"2.97","0.96","2.25","0.00","19.78"
01-13-2005,"2.84","0.90","2.23","0.00","19.31"
01-12-2005,"2.82","0.89","2.05","0.00","19.31"
01-11-2005,"2.78","0.92","2.48","0.00","19.12"
01-10-2005,"2.79","0.95","2.69","0.00","19.28"
01-07-2005,"2.82","0.93","2.70","0.00","19.16"
01-06-2005,"2.74","0.93","2.47","0.00","18.61"
01-05-2005,"2.79","0.94","2.47","0.00","19.12"
01-04-2005,"2.81","1.00","2.45","0.00","19.22"
01-03-2005,"2.96","1.03","2.41","0.00","20.06"
12-31-2004,"2.95","1.08","2.47","0.00","19.05"
12-30-2004,"2.99","1.12","2.49","0.00","19.54"
12-29-2004,"2.98","1.11","2.47","0.00","19.06"
12-28-2004,"2.97","1.05","2.46","0.00","19.05"
12-27-2004,"2.82","0.99","2.41","0.00","18.96"
12-23-2004,"2.60","0.98","2.45","0.00","18.55"
12-22-2004,"2.64","1.00","2.44","0.00","18.38"
12-21-2004,"2.63","1.11","2.43","0.00","18.12"
12-20-2004,"2.61","1.12","2.39","0.00","18.25"
12-17-2004,"2.67","1.15","2.50","0.00","17.75"
12-16-2004,"2.68","1.20","2.57","0.00","17.38"
12-15-2004,"2.74","1.13","2.51","0.00","17.72"
12-14-2004,"2.70","1.11","2.51","0.00","17.60"
12-13-2004,"2.66","1.13","2.49","0.00","16.76"
12-10-2004,"2.61","1.01","2.50","0.00","16.88"
12-09-2004,"2.66","1.01","2.45","0.00","17.07"
12-08-2004,"2.59","0.96","2.41","0.00","16.71"
12-07-2004,"2.56","1.00","2.39","0.00","16.86"
12-06-2004,"2.64","0.94","2.53","0.00","17.36"
12-03-2004,"2.68","0.96","2.38","0.00","17.78"
12-02-2004,"2.68","0.96","2.42","0.00","17.68"
12-01-2004,"2.67","0.95","2.55","0.00","17.73"
11-30-2004,"2.65","0.97","2.51","0.00","17.94"
11-29-2004,"2.60","0.97","2.58","0.00","17.85"
11-26-2004,"2.61","0.96","2.39","0.00","17.68"
11-24-2004,"2.59","0.96","2.37","0.00","17.20"
11-23-2004,"2.56","0.91","2.24","0.00","16.46"
11-22-2004,"2.55","0.96","2.24","0.00","16.21"
11-19-2004,"2.58","0.95","1.95","0.00","16.65"
11-18-2004,"2.70","1.03","1.96","0.00","16.46"
11-17-2004,"2.67","0.86","1.94","0.00","16.97"
11-16-2004,"2.68","0.90","1.94","0.00","16.97"
11-15-2004,"2.73","0.95","1.95","0.00","18.24"
11-12-2004,"2.70","0.90","1.96","0.00","17.79"
11-11-2004,"2.60","0.89","1.95","0.00","17.90"
11-10-2004,"2.55","0.85","1.93","0.00","16.36"
11-09-2004,"2.51","0.88","1.90","0.00","16.44"
11-08-2004,"2.50","0.90","1.91","0.00","16.83"
11-05-2004,"2.45","0.91","1.93","0.00","16.51"
11-04-2004,"2.47","0.87","1.91","0.00","18.07"
11-03-2004,"2.41","0.82","1.96","0.00","18.78"
11-02-2004,"2.43","0.79","1.87","0.00","19.10"
11-01-2004,"2.36","0.73","1.82","0.00","19.22"
10-29-2004,"2.29","0.74","1.82","0.00","18.67"
10-28-2004,"2.31","0.75","1.81","0.00","18.94"
10-27-2004,"2.30","0.76","1.72","0.00","18.20"
10-26-2004,"2.27","0.76","1.61","0.00","17.77"
10-25-2004,"2.28","0.80","1.59","0.00","18.34"
10-22-2004,"2.32","0.78","1.58","0.00","16.82"
10-21-2004,"2.64","0.81","1.61","0.00","14.48"
10-20-2004,"2.70","0.81","1.58","0.00","16.67"
10-19-2004,"2.70","0.79","1.58","0.00","17.56"
10-18-2004,"2.76","0.79","1.60","0.00","17.71"
10-15-2004,"2.71","0.84","1.49","0.00","17.10"
10-14-2004,"2.75","1.68","1.47","0.00","16.85"
10-13-2004,"2.81","2.01","1.22","0.00","16.72"
10-12-2004,"2.83","2.00","1.29","0.00","16.30"
10-11-2004,"2.82","2.02","1.31","0.00","16.04"
10-08-2004,"2.81","1.93","1.33","0.00","16.34"
10-07-2004,"2.89","2.04","1.36","0.00","16.47"
10-06-2004,"2.91","2.09","1.41","0.00","16.26"
10-05-2004,"2.88","2.11","1.35","0.00","16.41"
10-04-2004,"2.88","2.00","1.32","0.00","16.02"
10-01-2004,"2.85","1.87","1.31","0.00","15.72"
09-30-2004,"2.87","1.74","1.32","0.00","15.36"
09-29-2004,"2.87","1.87","1.31","0.00","15.54"
09-28-2004,"2.77","1.88","1.28","0.00","15.03"
09-27-2004,"2.81","1.87","1.25","0.00","14.00"
09-24-2004,"2.88","1.91","1.24","0.00","14.19"
09-23-2004,"2.94","1.93","1.24","0.00","14.31"
09-22-2004,"2.91","1.94","1.22","0.00","14.01"
09-21-2004,"3.04","2.03","1.28","0.00","13.95"
09-20-2004,"3.04","2.07","1.26","0.00","14.13"
09-17-2004,"3.01","1.96","1.24","0.00","13.91"
09-16-2004,"2.99","1.97","1.20","0.00","13.48"
09-15-2004,"2.96","1.81","1.14","0.00","13.25"
09-14-2004,"2.99","1.87","1.15","0.00","13.19"
09-13-2004,"2.81","1.80","1.16","0.00","12.71"
09-10-2004,"2.72","1.67","1.17","0.00","12.45"
09-09-2004,"2.68","1.69","1.16","0.00","12.08"
09-08-2004,"2.68","1.69","1.20","0.00","12.08"
09-07-2004,"2.71","1.74","1.17","0.00","12.00"
09-03-2004,"2.73","1.59","1.14","0.00","11.81"
09-02-2004,"2.76","1.66","1.16","0.00","11.99"
09-01-2004,"2.69","1.58","1.17","0.00","11.84"
08-31-2004,"2.69","1.54","1.10","0.00","12.09"
08-30-2004,"2.70","1.61","1.08","0.00","12.05"
08-27-2004,"2.81","1.70","1.09","0.00","12.54"
08-26-2004,"2.83","1.72","1.11","0.00","12.76"
08-25-2004,"2.83","1.78","1.03","0.00","12.53"
08-24-2004,"2.75","1.75","0.97","0.00","12.39"
08-23-2004,"2.78","1.81","0.93","0.00","12.94"
08-20-2004,"2.78","1.80","0.91","0.00","12.80"
08-19-2004,"2.72","1.80","0.91","0.00","11.85"
08-18-2004,"2.77","1.78","0.96","0.00","0.00"
08-17-2004,"2.69","1.76","0.92","0.00","0.00"
08-16-2004,"2.67","1.73","0.91","0.00","0.00"
08-13-2004,"2.55","1.68","0.92","0.00","0.00"
08-12-2004,"2.56","1.73","0.89","0.00","0.00"
08-11-2004,"2.58","1.84","0.92","0.00","0.00"
08-10-2004,"2.62","1.98","0.95","0.00","0.00"
08-09-2004,"2.50","1.88","0.89","0.00","0.00"
08-06-2004,"2.51","1.95","0.86","0.00","0.00"
08-05-2004,"2.52","1.97","0.94","0.00","0.00"
08-04-2004,"2.62","2.03","0.95","0.00","0.00"
08-03-2004,"2.65","2.27","0.93","0.00","0.00"
08-02-2004,"2.70","2.40","0.94","0.00","0.00"
07-30-2004,"2.74","2.45","0.98","0.00","0.00"
07-29-2004,"2.72","2.42","1.00","0.00","0.00"
07-28-2004,"2.68","2.41","0.98","0.00","0.00"
07-27-2004,"2.75","2.43","0.98","0.00","0.00"
07-26-2004,"2.73","2.25","0.93","0.00","0.00"
07-23-2004,"2.81","2.41","0.90","0.00","0.00"
07-22-2004,"3.21","2.41","0.95","0.00","0.00"
07-21-2004,"3.31","2.38","0.94","0.00","0.00"
07-20-2004,"3.47","2.59","0.97","0.00","0.00"
07-19-2004,"3.40","2.40","0.96","0.00","0.00"
07-16-2004,"3.47","2.80","0.97","0.00","0.00"
07-15-2004,"3.59","4.05","1.01","0.00","0.00"
07-14-2004,"3.64","4.76","0.84","0.00","0.00"
07-13-2004,"3.65","4.73","0.91","0.00","0.00"
07-12-2004,"3.61","4.85","0.90","0.00","0.00"
07-09-2004,"3.56","4.99","0.95","0.00","0.00"
07-08-2004,"3.64","4.74","0.96","0.00","0.00"
07-07-2004,"3.75","4.97","0.97","0.00","0.00"
07-06-2004,"3.77","5.00","1.00","0.00","0.00"
07-02-2004,"3.86","4.80","1.01","0.00","0.00"
07-01-2004,"3.86","5.40","1.07","0.00","0.00"
06-30-2004,"3.99","5.41","1.08","0.00","0.00"
06-29-2004,"3.94","5.11","1.08","0.00","0.00"
06-28-2004,"3.92","5.08","1.08","0.00","0.00"
06-25-2004,"3.81","4.75","1.14","0.00","0.00"
06-24-2004,"3.75","4.61","1.12","0.00","0.00"
06-23-2004,"3.74","4.54","1.14","0.00","0.00"
06-22-2004,"3.61","4.26","1.11","0.00","0.00"
06-21-2004,"3.66","4.25","1.07","0.00","0.00"
06-18-2004,"3.65","4.35","1.10","0.00","0.00"
06-17-2004,"3.66","4.40","1.10","0.00","0.00"
06-16-2004,"3.72","4.47","1.09","0.00","0.00"
06-15-2004,"3.69","4.38","0.99","0.00","0.00"
06-14-2004,"3.63","4.35","0.96","0.00","0.00"
06-10-2004,"3.68","4.62","0.99","0.00","0.00"
06-09-2004,"3.70","4.64","0.96","0.00","0.00"
06-08-2004,"3.82","4.76","0.97","0.00","0.00"
06-07-2004,"3.80","4.77","0.94","0.00","0.00"
06-04-2004,"3.75","4.66","0.88","0.00","0.00"
06-03-2004,"3.64","4.62","0.86","0.00","0.00"
06-02-2004,"3.70","4.83","0.89","0.00","0.00"
06-01-2004,"3.70","4.85","0.85","0.00","0.00"
05-28-2004,"3.57","4.90","0.85","0.00","0.00"
05-27-2004,"3.51","4.95","0.85","0.00","0.00"
05-26-2004,"3.30","4.84","0.87","0.00","0.00"
05-25-2004,"3.23","4.77","0.86","0.00","0.00"
05-24-2004,"3.09","4.75","0.81","0.00","0.00"
05-21-2004,"3.05","4.63","0.80","0.00","0.00"
05-20-2004,"3.04","4.58","0.77","0.00","0.00"
05-19-2004,"3.09","4.65","0.76","0.00","0.00"
05-18-2004,"3.11","4.59","0.79","0.00","0.00"
05-17-2004,"3.12","4.51","0.77","0.00","0.00"
05-14-2004,"3.19","4.55","0.79","0.00","0.00"
05-13-2004,"3.23","4.54","0.80","0.00","0.00"
05-12-2004,"3.18","4.35","0.81","0.00","0.00"
05-11-2004,"3.16","4.33","0.80","0.00","0.00"
05-10-2004,"3.06","3.94","0.75","0.00","0.00"
05-07-2004,"3.10","3.99","0.77","0.00","0.00"
05-06-2004,"3.19","4.14","0.77","0.00","0.00"
05-05-2004,"3.27","4.23","0.74","0.00","0.00"
05-04-2004,"3.25","3.93","0.72","0.00","0.00"
05-03-2004,"3.28","3.92","0.71","0.00","0.00"
04-30-2004,"3.23","3.67","0.70","0.00","0.00"
04-29-2004,"3.41","3.78","0.75","0.00","0.00"
04-28-2004,"3.46","4.04","0.73","0.00","0.00"
04-27-2004,"3.54","4.10","0.76","0.00","0.00"
04-26-2004,"3.48","4.19","0.77","0.00","0.00"
04-23-2004,"3.42","4.36","0.80","0.00","0.00"
04-22-2004,"3.60","4.38","0.80","0.00","0.00"
04-21-2004,"3.61","4.26","0.80","0.00","0.00"
04-20-2004,"3.57","4.27","0.80","0.00","0.00"
04-19-2004,"3.72","4.52","0.83","0.00","0.00"
04-16-2004,"3.60","4.54","0.88","0.00","0.00"
04-15-2004,"3.71","5.56","0.88","0.00","0.00"
