" Date","AMZN Mkt Cap","AAPL Mkt Cap","GOOGL Mkt Cap","NFLX Mkt Cap"
05-15-2003,"12,781.79","6,847.90","0.00","580.43"
05-14-2003,"12,770.04","6,782.09","0.00","580.91"
05-13-2003,"12,907.14","6,825.95","0.00","575.70"
05-12-2003,"12,417.49","6,690.47","0.00","538.61"
05-09-2003,"12,129.58","6,596.74","0.00","517.78"
05-08-2003,"11,927.84","6,488.60","0.00","523.73"
05-07-2003,"12,025.77","6,362.44","0.00","541.02"
05-06-2003,"12,096.28","6,308.38","0.00","531.52"
05-05-2003,"11,735.90","5,800.09","0.00","534.95"
05-02-2003,"11,528.29","5,208.90","0.00","518.03"
05-01-2003,"11,226.67","5,176.46","0.00","515.04"
04-30-2003,"11,238.42","5,125.99","0.00","521.90"
04-29-2003,"11,316.76","5,068.32","0.00","521.90"
04-28-2003,"11,402.94","4,996.23","0.00","507.25"
04-25-2003,"11,344.91","4,812.37","0.00","484.13"
04-24-2003,"9,837.22","4,844.83","0.00","504.05"
04-23-2003,"9,958.62","4,895.30","0.00","474.29"
04-22-2003,"10,017.36","4,870.07","0.00","525.79"
04-21-2003,"9,888.13","4,736.67","0.00","563.79"
04-18-2003,"9,786.31","4,729.46","0.00","502.68"
04-17-2003,"9,786.31","4,729.46","0.00","502.68"
04-16-2003,"9,547.43","4,772.72","0.00","470.88"
04-15-2003,"9,841.13","4,826.81","0.00","461.24"
04-14-2003,"9,809.81","4,895.30","0.00","462.39"
04-11-2003,"9,997.26","4,758.31","0.00","475.44"
04-10-2003,"9,966.20","5,180.07","0.00","481.16"
04-09-2003,"9,729.37","5,115.17","0.00","466.97"
04-08-2003,"10,296.20","5,208.90","0.00","461.93"
04-07-2003,"10,412.68","5,223.33","0.00","456.67"
04-04-2003,"10,179.73","5,194.49","0.00","447.51"
04-03-2003,"10,346.68","5,212.51","0.00","457.81"
04-02-2003,"10,241.85","5,262.98","0.00","454.15"
04-01-2003,"9,915.73","5,104.37","0.00","434.00"
03-31-2003,"10,105.97","5,097.17","0.00","465.82"
03-28-2003,"10,552.44","5,252.16","0.00","472.71"
03-27-2003,"10,781.51","5,223.33","0.00","487.75"
03-26-2003,"10,777.63","5,194.49","0.00","462.38"
03-25-2003,"10,443.74","5,244.95","0.00","432.08"
03-24-2003,"10,183.61","5,180.07","0.00","404.02"
03-21-2003,"10,843.63","5,407.18","0.00","416.37"
03-20-2003,"10,657.27","5,374.74","0.00","422.65"
03-19-2003,"10,303.97","5,389.15","0.00","431.86"
03-18-2003,"10,397.15","5,407.18","0.00","420.86"
03-17-2003,"10,307.85","5,410.77","0.00","404.02"
03-14-2003,"9,593.48","5,327.86","0.00","371.48"
03-13-2003,"9,480.89","5,306.24","0.00","364.74"
03-12-2003,"9,069.36","5,125.99","0.00","338.03"
03-11-2003,"8,844.18","5,129.61","0.00","347.91"
03-10-2003,"8,883.00","5,180.07","0.00","353.07"
03-07-2003,"8,917.94","5,237.75","0.00","361.15"
03-06-2003,"8,809.23","5,248.57","0.00","365.87"
03-05-2003,"8,704.41","5,270.19","0.00","362.50"
03-04-2003,"8,646.17","5,248.57","0.00","366.99"
03-03-2003,"8,467.58","5,281.01","0.00","358.23"
02-28-2003,"8,545.23","5,410.77","0.00","384.05"
02-27-2003,"8,393.81","5,356.71","0.00","370.36"
02-26-2003,"8,401.58","5,226.93","0.00","326.59"
02-25-2003,"8,494.76","5,414.38","0.00","328.83"
02-24-2003,"8,455.93","5,313.45","0.00","315.14"
02-21-2003,"8,455.93","5,407.18","0.00","334.44"
02-20-2003,"8,148.09","5,324.27","0.00","345.22"
02-19-2003,"8,083.24","5,353.10","0.00","339.85"
02-18-2003,"8,159.54","5,504.50","0.00","329.08"
02-17-2003,"7,652.19","5,288.21","0.00","319.63"
02-14-2003,"7,652.19","5,288.21","0.00","319.63"
02-13-2003,"7,652.19","5,241.34","0.00","296.73"
02-12-2003,"8,060.36","5,187.28","0.00","298.08"
02-11-2003,"7,926.84","5,172.87","0.00","291.35"
02-10-2003,"8,163.35","5,172.87","0.00","279.90"
02-07-2003,"8,178.61","5,097.63","0.00","273.39"
02-06-2003,"8,426.56","5,198.50","0.00","261.49"
02-05-2003,"8,457.08","5,205.70","0.00","268.00"
02-04-2003,"8,411.30","5,259.75","0.00","276.08"
02-03-2003,"8,453.26","5,281.36","0.00","287.31"
01-31-2003,"8,335.01","5,173.28","0.00","296.28"
01-30-2003,"8,323.57","5,158.88","0.00","283.49"
01-29-2003,"8,422.75","5,378.64","0.00","277.16"
01-28-2003,"8,247.27","5,252.55","0.00","281.69"
01-27-2003,"8,308.31","5,090.43","0.00","275.63"
01-24-2003,"8,434.19","4,971.54","0.00","276.76"
01-23-2003,"8,312.12","5,104.83","0.00","273.59"
01-22-2003,"8,075.61","5,000.37","0.00","260.37"
01-21-2003,"8,041.28","5,050.80","0.00","255.88"
01-20-2003,"8,163.35","5,079.61","0.00","256.78"
01-17-2003,"8,163.35","5,079.61","0.00","256.78"
01-16-2003,"8,315.94","5,266.95","0.00","269.35"
01-15-2003,"8,495.23","5,198.50","0.00","273.84"
01-14-2003,"8,674.51","5,246.95","0.00","266.41"
01-13-2003,"8,407.49","5,254.15","0.00","268.62"
01-10-2003,"8,132.83","5,286.47","0.00","274.71"
01-09-2003,"8,182.42","5,272.09","0.00","259.77"
01-08-2003,"8,018.39","5,225.41","0.00","252.47"
01-07-2003,"8,220.57","5,333.15","0.00","242.73"
01-06-2003,"7,896.33","5,351.11","0.00","245.61"
01-03-2003,"7,827.66","5,351.11","0.00","239.42"
01-02-2003,"7,465.27","5,315.19","0.00","253.36"
01-01-2003,"7,205.87","5,146.40","0.00","243.62"
12-31-2002,"7,205.87","5,146.40","0.00","243.62"
12-30-2002,"7,343.20","5,053.04","0.00","221.05"
12-27-2002,"7,194.43","5,049.44","0.00","213.97"
12-26-2002,"7,743.74","5,171.54","0.00","215.74"
12-25-2002,"8,346.45","5,157.18","0.00","219.06"
12-24-2002,"8,346.45","5,157.18","0.00","219.06"
12-23-2002,"8,483.78","5,203.87","0.00","226.80"
12-20-2002,"8,365.53","5,078.18","0.00","236.76"
12-19-2002,"8,273.98","5,099.72","0.00","238.97"
12-18-2002,"8,430.38","5,230.02","0.00","243.38"
12-17-2002,"8,567.70","5,413.09","0.00","280.79"
12-16-2002,"8,586.78","5,330.53","0.00","283.01"
12-13-2002,"8,460.89","5,309.00","0.00","276.59"
12-12-2002,"8,506.67","5,452.59","0.00","279.02"
12-11-2002,"8,441.82","5,560.27","0.00","277.92"
12-10-2002,"8,338.82","5,484.89","0.00","269.95"
12-09-2002,"8,270.16","5,294.63","0.00","247.60"
12-06-2002,"8,624.92","5,366.43","0.00","242.31"
12-05-2002,"8,613.48","5,251.57","0.00","243.40"
12-04-2002,"8,922.47","5,373.61","0.00","220.14"
12-03-2002,"9,055.98","5,441.81","0.00","238.75"
12-02-2002,"9,197.12","5,448.99","0.00","235.88"
11-29-2002,"8,907.21","5,563.85","0.00","240.08"
11-28-2002,"9,185.68","5,642.83","0.00","232.80"
11-27-2002,"9,185.68","5,642.83","0.00","232.80"
11-26-2002,"8,926.28","5,531.55","0.00","232.11"
11-25-2002,"9,250.53","5,732.56","0.00","245.61"
11-22-2002,"9,151.35","5,746.92","0.00","243.62"
11-21-2002,"8,926.28","5,868.97","0.00","243.40"
11-20-2002,"8,735.55","5,574.62","0.00","222.16"
11-19-2002,"8,121.39","5,481.29","0.00","205.78"
11-18-2002,"8,552.45","5,617.70","0.00","241.19"
11-15-2002,"8,472.34","5,725.39","0.00","201.36"
11-14-2002,"8,090.87","5,851.02","0.00","191.62"
11-13-2002,"7,785.70","5,596.15","0.00","198.18"
11-12-2002,"7,560.64","5,614.10","0.00","178.54"
11-11-2002,"7,247.84","5,441.81","0.00","185.60"
11-08-2002,"7,442.38","5,685.91","0.00","188.69"
11-07-2002,"7,293.61","5,743.34","0.00","183.17"
11-06-2002,"7,377.53","6,181.27","0.00","194.43"
11-05-2002,"7,141.02","6,066.39","0.00","201.27"
11-04-2002,"7,163.91","6,062.81","0.00","207.45"
11-01-2002,"7,553.01","5,872.55","0.00","197.30"
10-31-2002,"7,385.16","5,768.47","0.00","197.98"
10-30-2002,"7,278.35","5,736.16","0.00","198.18"
10-29-2002,"7,083.81","5,542.32","0.00","203.04"
10-28-2002,"7,091.43","5,603.35","0.00","211.86"
10-25-2002,"7,343.05","5,535.14","0.00","198.62"
10-24-2002,"7,556.11","5,273.10","0.00","178.98"
10-23-2002,"7,514.26","5,341.30","0.00","182.07"
10-22-2002,"7,373.49","5,276.70","0.00","193.30"
10-21-2002,"7,327.83","5,226.44","0.00","196.64"
10-18-2002,"7,244.13","5,147.46","0.00","210.98"
10-17-2002,"7,129.99","5,064.91","0.00","169.93"
10-16-2002,"7,415.34","5,226.44","0.00","141.73"
10-15-2002,"7,206.08","5,440.70","0.00","169.72"
10-14-2002,"7,305.00","5,300.74","0.00","164.87"
10-11-2002,"7,023.46","5,207.43","0.00","145.25"
10-10-2002,"6,833.22","5,067.11","0.00","156.27"
10-09-2002,"6,414.71","4,880.48","0.00","115.06"
10-08-2002,"6,445.14","4,912.42","0.00","124.97"
10-07-2002,"6,331.00","4,941.84","0.00","127.18"
10-04-2002,"6,296.76","5,035.15","0.00","144.66"
10-03-2002,"6,372.86","5,132.07","0.00","159.82"
10-02-2002,"6,471.78","5,085.40","0.00","178.53"
10-01-2002,"6,448.95","5,207.43","0.00","209.39"
09-30-2002,"6,060.87","5,203.83","0.00","213.80"
09-27-2002,"6,471.78","5,282.80","0.00","222.18"
09-26-2002,"6,525.04","5,275.62","0.00","241.75"
09-25-2002,"5,984.78","5,358.16","0.00","225.92"
09-24-2002,"6,060.87","5,254.08","0.00","221.51"
09-23-2002,"6,106.53","5,329.44","0.00","219.55"
09-20-2002,"6,034.24","5,336.62","0.00","218.63"
09-19-2002,"6,547.87","5,232.55","0.00","223.50"
09-18-2002,"6,745.72","5,390.46","0.00","243.11"
09-17-2002,"6,601.14","5,311.50","0.00","256.12"
09-16-2002,"6,357.64","5,203.83","0.00","264.49"
09-13-2002,"6,319.59","5,085.40","0.00","271.11"
09-12-2002,"6,372.86","5,074.65","0.00","285.46"
09-11-2002,"6,509.82","5,128.47","0.00","296.68"
09-10-2002,"6,517.43","5,142.82","0.00","291.61"
09-09-2002,"6,281.54","5,157.19","0.00","278.16"
09-06-2002,"5,824.98","5,160.76","0.00","282.13"
09-05-2002,"5,421.68","5,089.00","0.00","283.23"
09-04-2002,"5,642.36","5,196.66","0.00","286.54"
09-03-2002,"5,554.85","5,042.33","0.00","285.63"
09-02-2002,"5,684.21","5,293.55","0.00","288.96"
08-30-2002,"5,684.21","5,293.55","0.00","288.96"
08-29-2002,"5,771.71","5,275.62","0.00","278.82"
08-28-2002,"5,543.43","5,275.62","0.00","266.70"
08-27-2002,"5,524.41","5,329.44","0.00","269.56"
08-26-2002,"5,680.40","5,573.49","0.00","298.66"
08-23-2002,"5,771.71","5,645.26","0.00","306.59"
08-22-2002,"5,984.78","5,731.40","0.00","303.51"
08-21-2002,"5,851.61","5,785.24","0.00","298.88"
08-20-2002,"6,057.07","5,709.87","0.00","292.05"
08-19-2002,"5,897.27","5,734.99","0.00","303.07"
08-16-2002,"5,668.99","5,673.98","0.00","281.69"
08-15-2002,"5,562.46","5,602.21","0.00","272.43"
08-14-2002,"5,292.32","5,444.28","0.00","257.22"
08-13-2002,"5,299.93","5,236.13","0.00","233.58"
08-12-2002,"5,501.58","5,379.69","0.00","228.83"
08-09-2002,"5,425.49","5,383.29","0.00","237.90"
08-08-2002,"5,288.52","5,490.48","0.00","240.71"
08-07-2002,"5,174.38","5,394.30","0.00","239.84"
08-06-2002,"5,227.64","5,289.52","0.00","229.91"
08-05-2002,"4,896.64","5,020.38","0.00","234.23"
08-02-2002,"5,265.69","5,185.44","0.00","235.09"
08-01-2002,"5,387.44","5,311.04","0.00","269.42"
07-31-2002,"5,501.20","5,476.13","0.00","288.20"
07-30-2002,"5,619.53","5,537.12","0.00","276.35"
07-29-2002,"5,452.12","5,390.00","0.00","264.88"
07-26-2002,"4,849.72","5,145.98","0.00","263.37"
07-25-2002,"4,684.69","5,153.15","0.00","313.24"
07-24-2002,"5,288.56","5,454.59","0.00","336.77"
07-23-2002,"5,457.34","5,192.62","0.00","242.55"
07-22-2002,"5,813.66","5,354.11","0.00","247.68"
07-19-2002,"5,734.90","5,368.46","0.00","245.42"
07-18-2002,"5,832.42","5,379.23","0.00","243.15"
07-17-2002,"6,061.21","5,608.91","0.00","230.46"
07-16-2002,"6,109.97","6,409.14","0.00","238.31"
07-15-2002,"5,978.70","6,484.40","0.00","241.79"
07-12-2002,"5,787.41","6,224.75","0.00","255.54"
07-11-2002,"5,832.42","6,509.30","0.00","268.54"
07-10-2002,"5,611.12","6,160.71","0.00","246.17"
07-09-2002,"5,851.17","6,235.41","0.00","245.57"
07-08-2002,"5,603.62","6,406.16","0.00","248.74"
07-05-2002,"5,704.89","6,665.82","0.00","270.05"
07-04-2002,"5,344.82","6,242.52","0.00","256.90"
07-03-2002,"5,344.82","6,242.52","0.00","256.90"
07-02-2002,"4,996.00","6,025.56","0.00","248.14"
07-01-2002,"5,082.27","6,068.23","0.00","217.46"
06-28-2002,"6,094.97","6,303.00","0.00","211.42"
06-27-2002,"5,948.69","6,068.23","0.00","199.63"
06-26-2002,"5,944.94","5,886.82","0.00","209.15"
06-25-2002,"5,753.65","6,096.69","0.00","204.01"
06-24-2002,"6,567.56","6,142.93","0.00","207.03"
06-21-2002,"6,575.07","5,993.55","0.00","207.18"
06-20-2002,"6,582.57","6,086.02","0.00","202.50"
06-19-2002,"6,863.87","6,089.58","0.00","201.29"
06-18-2002,"7,043.91","7,167.35","0.00","192.68"
06-17-2002,"6,905.13","7,306.07","0.00","195.09"
06-14-2002,"6,308.77","7,149.56","0.00","208.70"
06-13-2002,"6,537.55","6,950.37","0.00","229.10"
06-12-2002,"6,406.28","7,146.02","0.00","231.21"
06-11-2002,"6,428.79","7,277.62","0.00","244.06"
06-10-2002,"6,488.80","7,640.43","0.00","244.68"
06-07-2002,"6,968.89","7,611.97","0.00","236.65"
06-06-2002,"6,815.11","7,882.31","0.00","250.10"
06-05-2002,"6,747.60","8,081.50","0.00","242.70"
06-04-2002,"6,740.10","8,102.84","0.00","236.50"
06-03-2002,"6,736.35","8,149.09","0.00","238.77"
05-31-2002,"6,837.62","8,287.81","0.00","227.74"
05-30-2002,"6,890.13","8,607.93","0.00","226.68"
05-29-2002,"7,092.67","8,529.69","0.00","233.48"
05-28-2002,"7,148.93","8,529.69","0.00","244.81"
05-27-2002,"7,302.71","8,590.16","0.00","256.00"
05-24-2002,"7,302.71","8,590.16","0.00","256.00"
05-23-2002,"7,295.21","8,956.51","0.00","253.12"
05-22-2002,"7,032.66","8,650.63","0.00","0.00"
05-21-2002,"7,036.40","8,344.72","0.00","0.00"
05-20-2002,"7,272.71","8,800.03","0.00","0.00"
05-17-2002,"7,186.44","8,896.06","0.00","0.00"
05-16-2002,"7,355.22","8,967.19","0.00","0.00"
05-15-2002,"7,479.00","8,992.09","0.00","0.00"
05-14-2002,"7,055.16","9,109.47","0.00","0.00"
05-13-2002,"6,496.30","8,459.99","0.00","0.00"
05-10-2002,"6,353.77","8,240.88","0.00","0.00"
05-09-2002,"6,650.08","8,548.33","0.00","0.00"
05-08-2002,"6,496.30","8,611.93","0.00","0.00"
05-07-2002,"6,042.46","7,940.51","0.00","0.00"
05-06-2002,"6,046.21","8,004.12","0.00","0.00"
05-03-2002,"6,019.95","8,308.02","0.00","0.00"
05-02-2002,"6,121.23","8,371.63","0.00","0.00"
05-01-2002,"6,184.99","8,474.12","0.00","0.00"
04-30-2002,"6,260.00","8,576.59","0.00","0.00"
04-29-2002,"6,068.71","8,467.05","0.00","0.00"
04-26-2002,"6,342.52","8,131.32","0.00","0.00"
04-25-2002,"6,308.77","8,523.59","0.00","0.00"
04-24-2002,"6,297.51","8,399.91","0.00","0.00"
04-23-2002,"5,273.56","8,569.52","0.00","0.00"
04-22-2002,"5,367.32","8,668.47","0.00","0.00"
04-19-2002,"5,449.84","8,827.50","0.00","0.00"
04-18-2002,"5,348.57","8,979.46","0.00","0.00"
04-17-2002,"5,558.61","9,226.83","0.00","0.00"
04-16-2002,"5,254.80","9,096.08","0.00","0.00"
04-15-2002,"5,209.79","8,834.56","0.00","0.00"
04-12-2002,"4,992.25","8,855.78","0.00","0.00"
04-11-2002,"4,778.46","8,785.09","0.00","0.00"
04-10-2002,"5,056.01","8,714.42","0.00","0.00"
04-09-2002,"5,101.02","8,516.53","0.00","0.00"
04-08-2002,"5,232.30","8,679.08","0.00","0.00"
04-05-2002,"5,063.51","8,742.70","0.00","0.00"
04-04-2002,"5,078.52","8,799.22","0.00","0.00"
04-03-2002,"5,127.28","8,392.84","0.00","0.00"
04-02-2002,"5,344.82","8,505.92","0.00","0.00"
04-01-2002,"5,551.11","8,643.75","0.00","0.00"
03-29-2002,"5,338.06","8,364.56","0.00","0.00"
03-28-2002,"5,338.06","8,364.56","0.00","0.00"
03-27-2002,"5,319.40","8,293.90","0.00","0.00"
03-26-2002,"5,535.91","8,290.35","0.00","0.00"
03-25-2002,"5,502.31","8,251.49","0.00","0.00"
03-22-2002,"5,797.21","8,512.98","0.00","0.00"
03-21-2002,"5,662.82","8,576.59","0.00","0.00"
03-20-2002,"5,412.72","8,806.30","0.00","0.00"
03-19-2002,"5,472.45","8,781.57","0.00","0.00"
03-18-2002,"5,603.10","8,742.70","0.00","0.00"
03-15-2002,"5,237.27","8,816.89","0.00","0.00"
03-14-2002,"5,405.25","8,633.15","0.00","0.00"
03-13-2002,"5,875.60","8,654.34","0.00","0.00"
03-12-2002,"6,088.38","8,735.62","0.00","0.00"
03-11-2002,"6,237.70","8,855.78","0.00","0.00"
03-08-2002,"6,103.31","8,714.42","0.00","0.00"
03-07-2002,"5,830.81","8,615.47","0.00","0.00"
03-06-2002,"6,095.84","8,505.92","0.00","0.00"
03-05-2002,"5,961.46","8,315.09","0.00","0.00"
03-04-2002,"6,151.84","8,583.67","0.00","0.00"
03-01-2002,"5,744.95","8,286.83","0.00","0.00"
02-28-2002,"5,263.40","7,668.41","0.00","0.00"
02-27-2002,"5,326.86","7,760.29","0.00","0.00"
02-26-2002,"5,375.39","8,364.56","0.00","0.00"
02-25-2002,"5,125.29","8,414.04","0.00","0.00"
02-22-2002,"4,878.91","8,035.92","0.00","0.00"
02-21-2002,"4,949.84","7,597.72","0.00","0.00"
02-20-2002,"4,837.85","8,173.73","0.00","0.00"
02-19-2002,"4,856.52","7,993.51","0.00","0.00"
02-18-2002,"5,005.83","8,445.84","0.00","0.00"
02-15-2002,"5,005.83","8,445.84","0.00","0.00"
02-14-2002,"5,181.28","8,693.23","0.00","0.00"
02-13-2002,"4,961.04","8,838.10","0.00","0.00"
02-12-2002,"4,815.45","8,732.09","0.00","0.00"
02-11-2002,"4,964.77","8,827.50","0.00","0.00"
02-08-2002,"4,673.60","8,451.89","0.00","0.00"
02-07-2002,"4,195.79","8,546.85","0.00","0.00"
02-06-2002,"4,203.26","8,676.98","0.00","0.00"
02-05-2002,"4,292.85","8,951.33","0.00","0.00"
02-04-2002,"4,677.34","8,916.15","0.00","0.00"
02-01-2002,"5,125.29","8,585.53","0.00","0.00"
01-31-2002,"5,297.00","8,694.57","0.00","0.00"
01-30-2002,"5,188.75","8,472.98","0.00","0.00"
01-29-2002,"5,308.20","8,114.23","0.00","0.00"
01-28-2002,"5,786.01","8,184.57","0.00","0.00"
01-25-2002,"5,390.32","8,177.54","0.00","0.00"
01-24-2002,"5,229.81","8,163.47","0.00","0.00"
01-23-2002,"4,654.94","8,096.64","0.00","0.00"
01-22-2002,"4,703.47","7,674.59","0.00","0.00"
01-21-2002,"3,792.64","7,797.67","0.00","0.00"
01-18-2002,"3,792.64","7,797.67","0.00","0.00"
01-17-2002,"3,635.85","7,906.71","0.00","0.00"
01-16-2002,"3,408.15","7,308.79","0.00","0.00"
01-15-2002,"3,841.16","7,632.38","0.00","0.00"
01-14-2002,"3,773.97","7,438.92","0.00","0.00"
01-11-2002,"4,117.40","7,403.74","0.00","0.00"
01-10-2002,"4,121.13","7,467.07","0.00","0.00"
01-09-2002,"4,304.05","7,614.79","0.00","0.00"
01-08-2002,"4,423.50","7,952.45","0.00","0.00"
01-07-2002,"4,606.41","8,054.43","0.00","0.00"
01-04-2002,"4,572.81","8,332.29","0.00","0.00"
01-03-2002,"4,442.16","8,293.61","0.00","0.00"
01-02-2002,"4,091.27","8,195.13","0.00","0.00"
01-01-2002,"4,022.39","7,702.72","0.00","0.00"
12-31-2001,"4,022.39","7,702.72","0.00","0.00"
12-28-2001,"4,052.13","7,889.12","0.00","0.00"
12-27-2001,"3,940.60","7,762.51","0.00","0.00"
12-26-2001,"4,126.48","7,558.52","0.00","0.00"
12-25-2001,"3,654.35","7,512.78","0.00","0.00"
12-24-2001,"3,654.35","7,512.78","0.00","0.00"
12-21-2001,"3,717.55","7,386.17","0.00","0.00"
12-20-2001,"3,773.31","7,253.55","0.00","0.00"
12-19-2001,"3,981.50","7,586.92","0.00","0.00"
12-18-2001,"4,037.26","7,372.85","0.00","0.00"
12-17-2001,"4,018.67","7,236.00","0.00","0.00"
12-14-2001,"4,089.31","7,155.29","0.00","0.00"
12-13-2001,"4,048.41","7,369.35","0.00","0.00"
12-12-2001,"4,427.60","7,541.31","0.00","0.00"
12-11-2001,"4,550.28","7,643.06","0.00","0.00"
12-10-2001,"4,330.95","7,909.77","0.00","0.00"
12-07-2001,"4,353.25","7,909.77","0.00","0.00"
12-06-2001,"4,498.24","7,993.98","0.00","0.00"
12-05-2001,"4,371.84","8,337.88","0.00","0.00"
12-04-2001,"4,435.04","7,860.65","0.00","0.00"
12-03-2001,"3,899.71","7,386.88","0.00","0.00"
11-30-2001,"4,208.27","7,474.63","0.00","0.00"
11-29-2001,"4,145.07","7,165.80","0.00","0.00"
11-28-2001,"4,308.64","7,204.42","0.00","0.00"
11-27-2001,"4,267.75","7,369.35","0.00","0.00"
11-26-2001,"4,539.13","7,499.19","0.00","0.00"
11-23-2001,"3,375.54","6,962.27","0.00","0.00"
11-22-2001,"3,271.44","6,906.13","0.00","0.00"
11-21-2001,"3,271.44","6,906.13","0.00","0.00"
11-20-2001,"3,197.09","6,853.50","0.00","0.00"
11-19-2001,"3,416.43","7,018.42","0.00","0.00"
11-16-2001,"3,327.21","6,656.98","0.00","0.00"
11-15-2001,"3,364.38","6,825.42","0.00","0.00"
11-14-2001,"3,527.96","6,881.56","0.00","0.00"
11-13-2001,"2,710.09","6,797.34","0.00","0.00"
11-12-2001,"2,620.87","6,579.77","0.00","0.00"
11-09-2001,"2,646.90","6,565.74","0.00","0.00"
11-08-2001,"2,591.13","6,565.74","0.00","0.00"
11-07-2001,"2,762.14","6,874.55","0.00","0.00"
11-06-2001,"2,620.87","6,867.53","0.00","0.00"
11-05-2001,"2,598.57","6,692.08","0.00","0.00"
11-02-2001,"2,494.48","6,516.61","0.00","0.00"
11-01-2001,"2,583.70","6,523.63","0.00","0.00"
10-31-2001,"2,594.84","6,162.18","0.00","0.00"
10-30-2001,"2,386.65","6,176.23","0.00","0.00"
10-29-2001,"2,620.86","6,186.74","0.00","0.00"
10-26-2001,"2,810.45","6,551.69","0.00","0.00"
10-25-2001,"2,888.52","6,734.18","0.00","0.00"
10-24-2001,"2,840.19","6,649.95","0.00","0.00"
10-23-2001,"3,550.24","6,365.71","0.00","0.00"
10-22-2001,"3,260.27","6,674.51","0.00","0.00"
10-19-2001,"2,977.74","6,421.85","0.00","0.00"
10-18-2001,"3,148.75","6,316.58","0.00","0.00"
10-17-2001,"3,316.04","5,962.16","0.00","0.00"
10-16-2001,"3,553.96","6,318.13","0.00","0.00"
10-15-2001,"3,301.17","6,311.11","0.00","0.00"
10-12-2001,"3,000.05","6,318.13","0.00","0.00"
10-11-2001,"2,918.26","6,223.42","0.00","0.00"
10-10-2001,"2,698.93","5,900.66","0.00","0.00"
10-09-2001,"2,568.81","5,612.99","0.00","0.00"
10-08-2001,"2,646.88","5,683.15","0.00","0.00"
10-05-2001,"2,676.62","5,662.11","0.00","0.00"
10-04-2001,"2,617.14","5,570.89","0.00","0.00"
10-03-2001,"2,513.05","5,255.17","0.00","0.00"
10-02-2001,"2,260.26","5,279.73","0.00","0.00"
10-01-2001,"2,234.24","5,451.62","0.00","0.00"
09-28-2001,"2,165.58","5,441.09","0.00","0.00"
09-27-2001,"2,249.01","5,441.09","0.00","0.00"
09-26-2001,"2,303.42","5,314.79","0.00","0.00"
09-25-2001,"2,571.86","5,451.62","0.00","0.00"
09-24-2001,"2,706.07","5,770.86","0.00","0.00"
09-21-2001,"2,713.33","5,518.26","0.00","0.00"
09-20-2001,"2,713.33","5,500.74","0.00","0.00"
09-19-2001,"2,651.66","5,970.82","0.00","0.00"
09-18-2001,"2,644.40","5,711.22","0.00","0.00"
09-17-2001,"2,716.95","5,960.30","0.00","0.00"
09-14-2001,"3,130.48","6,093.60","0.00","0.00"
09-13-2001,"3,130.48","6,093.60","0.00","0.00"
09-12-2001,"3,130.48","6,093.60","0.00","0.00"
09-11-2001,"3,130.48","6,093.60","0.00","0.00"
09-10-2001,"3,130.48","6,093.60","0.00","0.00"
09-07-2001,"3,086.95","6,062.03","0.00","0.00"
09-06-2001,"2,956.36","6,216.38","0.00","0.00"
09-05-2001,"2,774.99","6,507.57","0.00","0.00"
09-04-2001,"3,115.97","6,402.31","0.00","0.00"
09-03-2001,"3,242.93","6,507.57","0.00","0.00"
08-31-2001,"3,242.93","6,507.57","0.00","0.00"
08-30-2001,"3,152.25","6,254.97","0.00","0.00"
08-29-2001,"3,333.62","6,254.97","0.00","0.00"
08-28-2001,"3,616.56","6,454.94","0.00","0.00"
08-27-2001,"3,674.60","6,637.37","0.00","0.00"
08-24-2001,"3,710.87","6,514.58","0.00","0.00"
08-23-2001,"3,493.23","6,247.95","0.00","0.00"
08-22-2001,"3,699.99","6,388.28","0.00","0.00"
08-21-2001,"3,587.54","6,286.56","0.00","0.00"
08-20-2001,"3,772.54","6,356.71","0.00","0.00"
08-17-2001,"3,623.81","6,339.17","0.00","0.00"
08-16-2001,"3,558.52","6,542.64","0.00","0.00"
08-15-2001,"3,656.46","6,468.97","0.00","0.00"
08-14-2001,"3,819.69","6,570.71","0.00","0.00"
08-13-2001,"3,670.97","6,696.99","0.00","0.00"
08-10-2001,"3,609.30","6,638.40","0.00","0.00"
08-09-2001,"3,794.30","6,648.88","0.00","0.00"
08-08-2001,"4,030.09","6,596.54","0.00","0.00"
08-07-2001,"4,207.83","6,718.70","0.00","0.00"
08-06-2001,"4,316.65","6,676.81","0.00","0.00"
08-03-2001,"4,407.34","6,805.95","0.00","0.00"
08-02-2001,"4,421.85","6,917.63","0.00","0.00"
08-01-2001,"4,534.30","6,652.38","0.00","0.00"
07-31-2001,"4,530.67","6,558.13","0.00","0.00"
07-30-2001,"4,552.44","6,606.99","0.00","0.00"
07-27-2001,"4,443.61","6,617.47","0.00","0.00"
07-26-2001,"4,472.63","6,488.33","0.00","0.00"
07-25-2001,"4,175.18","6,446.45","0.00","0.00"
07-24-2001,"4,374.69","6,662.83","0.00","0.00"
07-23-2001,"5,814.79","6,819.90","0.00","0.00"
07-20-2001,"6,159.39","6,973.47","0.00","0.00"
07-19-2001,"5,981.65","6,966.49","0.00","0.00"
07-18-2001,"5,789.40","7,256.19","0.00","0.00"
07-17-2001,"5,930.87","8,760.47","0.00","0.00"
07-16-2001,"5,807.53","8,362.59","0.00","0.00"
07-13-2001,"6,159.39","8,673.22","0.00","0.00"
